                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                 2.0516,                 2.3315,                 1.9199,                0.00312,                    0.4,                0.00172,                0.00042,                 4.1287,                 455.77,                 10.071,              0.0063829,              0.0063829,              0.0063829
                     24,                 1.8343,                 1.9978,                 1.7172,                0.00304,                    0.2,                0.00173,                0.00042,                 4.0655,                 435.06,                   7.07,              0.0062107,              0.0062107,              0.0062107
                     25,                  1.858,                 1.9677,                 1.6281,                0.00204,                    0.2,                0.00196,                0.00047,                 3.6688,                 197.46,                 5.5107,              0.0060384,              0.0060384,              0.0060384
                     26,                 2.1005,                 2.2102,                 1.8591,                0.00204,                    0.2,                0.00196,                0.00047,                 3.6688,                 197.46,                 5.5107,              0.0058662,              0.0058662,              0.0058662
                     27,                  1.711,                 1.9289,                  1.523,                 0.0069,                    0.2,                0.00253,                0.00076,                 3.3808,                 59.611,                  4.045,               0.005694,               0.005694,               0.005694
                     28,                 2.0114,                 2.2051,                 1.8782,                 0.2381,                    0.2,                0.19527,                0.06151,                  3.395,                  4.795,                 6.2886,              0.0055217,              0.0055217,              0.0055217
                     29,                  2.258,                 2.5368,                 2.0423,                0.04973,                    0.2,                0.01568,                0.00476,                 3.5086,                 5.9202,                 4.2711,              0.0053495,              0.0053495,              0.0053495
                     30,                 2.0326,                 2.3671,                 1.7481,                0.08981,                    0.2,                0.02409,                 0.0151,                 3.0791,                 3.9095,                 3.8114,              0.0051772,              0.0051772,              0.0051772
                     31,                 1.6727,                 1.9727,                 1.5054,                0.36429,                    0.2,                0.11536,                0.05403,                 2.5855,                 3.0115,                 2.9624,               0.005005,               0.005005,               0.005005
                     32,                  2.124,                 2.5479,                 1.8201,                0.36429,                    0.2,                0.11536,                0.05403,                 2.5855,                 3.0115,                 2.9624,              0.0048328,              0.0048328,              0.0048328
                     33,                 1.8767,                 2.1823,                  1.755,                0.28465,                    0.2,                0.15231,                0.05829,                 2.8477,                 2.6113,                 3.3163,              0.0046605,              0.0046605,              0.0046605
                     34,                 2.0378,                 2.2352,                 1.9772,                0.74906,                    0.2,                0.26272,                0.11236,                  2.828,                 2.4398,                 3.5671,              0.0044883,              0.0044883,              0.0044883
                     35,                 1.7869,                 2.1174,                 1.7182,                0.19496,                0.24754,                0.14822,                0.06417,                 2.8505,                 2.4927,                 4.1889,               0.004316,               0.004316,               0.004316
                     36,                  1.909,                 2.2531,                 1.7154,                0.20533,                    0.4,                0.16102,                0.04948,                 2.8952,                  2.418,                 4.4273,              0.0041438,              0.0041438,              0.0041438
                     37,                 1.9565,                 2.2232,                 1.8557,                 0.3521,                    0.4,                0.21686,                0.07683,                 2.5044,                 2.3149,                 3.3271,              0.0039716,              0.0039716,              0.0039716
                     38,                 1.6892,                 2.0475,                 1.5277,                0.34703,                    0.6,                0.35899,                0.15519,                 2.2572,                 2.3135,                 2.9063,              0.0037993,              0.0037993,              0.0037993
                     39,                 1.8606,                 1.9665,                 1.7167,                0.34703,                    0.6,                0.35899,                0.15519,                 2.2572,                 2.3135,                 2.9063,              0.0036271,              0.0036271,              0.0036271
                     40,                 1.6975,                 1.9182,                 1.6391,                0.39022,                    0.6,                0.42721,                0.18205,                 2.4855,                 2.5458,                 2.9413,              0.0034548,              0.0034548,              0.0034548
                     41,                 1.7676,                   1.92,                 1.6708,                0.98135,                    0.4,                0.47161,                0.20803,                 2.5015,                 2.5681,                 2.9534,              0.0032826,              0.0032826,              0.0032826
                     42,                 1.6403,                 1.8419,                 1.5963,                0.92938,                    0.4,                0.47648,                0.23099,                 2.3583,                  2.317,                 2.6823,              0.0031103,              0.0031103,              0.0031103
                     43,                 1.9257,                 2.4329,                 1.7004,                 0.9431,                    0.4,                0.48655,                0.24277,                  2.196,                  2.091,                 2.4985,              0.0029381,              0.0029381,              0.0029381
                     44,                 1.7213,                 1.8252,                 1.5938,                0.94631,                    0.4,                0.49326,                0.33251,                 2.0955,                  2.038,                 2.4265,              0.0027659,              0.0027659,              0.0027659
                     45,                 1.6302,                 1.7914,                  1.435,                0.94631,                    0.4,                0.49326,                0.33251,                 2.0955,                  2.038,                 2.4265,              0.0025936,              0.0025936,              0.0025936
                     46,                 1.6131,                 1.9455,                 1.5542,                0.94746,                    0.4,                0.50182,                0.31619,                 2.0597,                 2.0564,                 2.3898,              0.0024214,              0.0024214,              0.0024214
                     47,                 1.5677,                 1.7756,                 1.4395,                      1,                0.39687,                0.50972,                0.32059,                 2.1043,                 2.0887,                 2.3888,              0.0022491,              0.0022491,              0.0022491
                     48,                 1.5088,                 1.7124,                 1.5051,                      1,                0.37443,                 0.4942,                0.32655,                 2.1257,                 2.1507,                  2.431,              0.0020769,              0.0020769,              0.0020769
                     49,                 1.5719,                 2.0202,                 1.6688,                      1,                0.37907,                 0.4896,                0.31048,                 2.1456,                 2.1906,                 2.4393,              0.0019047,              0.0019047,              0.0019047
                     50,                 1.6031,                 1.8456,                 1.6393,                      1,                0.39588,                0.41158,                0.30234,                 2.2292,                 2.1762,                 2.4662,              0.0017324,              0.0017324,              0.0017324
                     51,                 1.7689,                 1.7554,                 1.9234,                0.97213,                    0.4,                0.41506,                0.30312,                 2.2281,                 2.1554,                 2.4377,              0.0015602,              0.0015602,              0.0015602
                     52,                 1.5663,                 1.7187,                 1.6262,                0.97213,                    0.4,                0.41506,                0.30312,                 2.2281,                 2.1554,                 2.4377,              0.0013879,              0.0013879,              0.0013879
                     53,                  1.512,                 1.6174,                 1.5129,                0.97075,                    0.4,                0.41341,                0.32232,                 2.2645,                 2.1624,                   2.48,              0.0012157,              0.0012157,              0.0012157
                     54,                 1.5401,                 1.5868,                 1.6407,                0.96308,                    0.4,                0.41467,                 0.3025,                 2.2888,                 2.1091,                 2.4973,              0.0010434,              0.0010434,              0.0010434
                     55,                 1.4974,                 1.5144,                 1.5347,                 0.9597,                    0.4,                0.41828,                0.30244,                 2.2921,                 2.0674,                 2.4811,             0.00087121,             0.00087121,             0.00087121
                     56,                 1.7251,                  1.651,                 1.7565,                0.95906,                    0.4,                0.41427,                0.30181,                 2.3176,                 2.0893,                 2.4974,             0.00069897,             0.00069897,             0.00069897
                     57,                 1.5127,                 1.8069,                 1.5584,                0.95888,                    0.4,                 0.4137,                0.30157,                 2.3309,                 2.1159,                  2.496,             0.00052672,             0.00052672,             0.00052672
                     58,                 1.4193,                 1.5053,                 1.5546,                0.95888,                    0.4,                 0.4137,                0.30157,                 2.3309,                 2.1159,                  2.496,             0.00035448,             0.00035448,             0.00035448
